-8.846221300742087124e+00,1.239995550044197437e+01
-8.936808988566852463e+00,1.196703468556116867e+01
-8.810382042679226089e+00,9.142212410146964174e+00
-8.922957988635058513e+00,1.268098839650479803e+01
-8.833422735166182704e+00,1.175612194639277064e+01
-8.766081891923859004e+00,9.292239671248989197e+00
-6.735205523296611041e+00,-4.944974590560029526e+00
1.116901108411640564e+01,-8.754162439130762863e+00
1.155317324348645514e+01,-9.342078492428672831e+00
-6.616069357194207967e+00,-5.492469241504596589e+00
1.091846110742287657e+01,-9.003197984168046730e+00
-3.009130958976248937e+00,-4.986235592568307062e+00
2.152053910318721286e+00,9.303278194055845773e+00
-1.389516759681098534e+01,-7.674425833097229699e+00
-1.345470072604444489e+01,-7.946669314552369023e+00
-1.187082148670451254e+00,-1.318716401938185623e+00
7.282174385224488233e+00,8.223251809275524238e+00
1.471053314868906625e+01,1.331472959878981754e+01
1.107583991626741948e+01,6.418839787191225277e+00
-1.292270979051032276e+00,7.369735332069772271e-01
-1.084858768975012433e+00,-1.236149035201957735e+00
-1.301979523124091820e+00,7.283700045304161153e-01
1.302734511755208402e+01,1.016575462022109022e+01
-1.284128719459521895e+00,7.698684365107497651e-01
5.464710707866553996e+00,9.102050713030859441e+00
1.028079931840731831e+01,1.037159275286755999e+01
3.861278801966238738e+00,8.493391364134415866e+00
4.008320851294828735e+00,5.824601863709503391e+00
-1.466565086177497079e+01,-8.100205481038344146e+00
3.213849243954393753e+00,-1.045453228479318497e+01
1.991472426742646018e+00,3.793865403405294767e+00
8.870700414083200869e+00,1.055491033923489574e+01
1.565469065991169728e+01,6.366831958747605213e+00
1.024110581056573821e+01,-9.243307730367993358e+00
1.140563487110032170e+01,-8.848938210623398248e+00
-9.994721238539753250e-01,-3.163803871572195447e+00
-6.526913232073060733e+00,-6.145812105750738219e+00
-8.020839321014975098e+00,-2.538528418059246672e+00
1.278451043696053091e+01,1.083729638460299016e+00
-1.102176439292682630e+01,-3.033076923273403391e+00
-3.382370227993253486e+00,-4.831422874051264138e+00
-8.032423002358971331e+00,-2.906506320455201742e+00
-1.755798122721519405e+01,-4.043291537306138023e-02
-4.382095288329939109e+00,6.241993533872607358e-01
-4.473954189148190430e+00,4.718353449881348971e-01
-7.596975745818435932e+00,-4.010247346901728571e-01
-1.322250304363469553e+01,-6.005041884415329712e+00
-1.349544904176289251e+01,2.233215812527650890e+00
-1.308638506893185172e+00,7.214960785875054183e-01
6.562998144416829938e+00,9.784211495897970678e+00
3.837908445706402105e+00,5.431200812465653449e+00
-2.737421153088711367e+00,-5.047609004692660051e+00
5.929807446157023598e+00,-5.286429467767834733e-01
-1.663766913092330313e+01,-2.304975367214428417e+00
-5.260561772412779113e+00,6.286229663276654556e+00
-1.095036950016578636e+00,-6.937358377482545357e+00
-7.360685415797346032e+00,-1.397317712644717380e+00
-1.397415507451595929e+01,1.578168894662980382e+00
7.765722115654290825e+00,1.188902530798656265e+01
-5.021053663015936586e+00,5.597283358989379565e+00
9.401014460546582185e+00,1.464732568032281179e+01
4.043272879731754088e-01,2.620350320381523712e+00
4.257412682615543176e+00,2.444993706763717967e+00
9.568466135969014630e+00,1.194239124878610170e+01
8.570701366970801871e+00,1.152559366507402316e+01
-2.599455770019931666e-01,3.715499787846182400e+00
4.556571014571607847e+00,4.615447368113406723e-01
2.552403863184848909e+00,4.946736291735871482e+00
8.374400839306211708e+00,6.184733227954147594e+00
8.477783719593160683e+00,1.317695870312952700e+01
2.476883247147040112e+00,-1.061905111235038568e+01
1.113079825438965642e+01,2.000444976577058664e+00
7.917116806303641674e+00,-9.360314813673283885e-01
3.865797995391837105e+00,3.477548260870200636e+00
2.659230587186572681e+00,5.732867205644359920e+00
3.881101678410346922e-01,4.360202848712202872e+00
-1.316164804436553126e+01,-7.590246183231235122e+00
1.256986273190184100e+01,1.099815683760870044e+01
-1.188520645151614907e+01,-9.296163781401256543e+00
9.492368282299752380e+00,1.351590273106634044e+01
4.386208926565965394e-01,5.143819199515198726e+00
-1.128980385817768095e+01,-8.020649783051158721e+00
-2.700220076830094573e+00,-1.121169776999083467e+01
-1.328829099443678174e+01,1.544621199568023684e-01
-2.736480726084348447e+00,-2.231900366246775957e-01
1.038214759443176760e+01,-8.500781538220621769e+00
