-4.937470740415490944e+00,-1.223681853762382366e+00
-8.608918129519875784e-01,4.298764071238783124e+00
8.047391247483554055e-01,4.631352841280797605e+00
7.783416905614616299e-01,-1.008651950054974433e+00
4.572236285527489841e+00,-3.185688180941300018e+00
-6.711079225227275513e-01,5.050124639246476477e+00
-5.594112414653531040e+00,1.532216647872057802e+00
-4.977683514818720845e+00,-3.224988517234675278e+00
1.149837837063674817e+00,2.540906214736179614e+00
-5.355567217638859567e+00,-1.644770975946998393e+00
-6.591777351553286257e-01,-2.302068546898358825e+00
-5.136156941937851883e+00,-1.746434319724143425e+00
1.975218184282335976e+00,-3.289968681844323228e+00
-5.168481157063607334e+00,-1.734114980301649123e+00
3.010642824703313458e+00,1.431641577569020329e+00
-2.393529756391298502e+00,1.741932422173969597e+00
-2.442193631306068369e+00,1.708868659117579902e+00
-3.884449291283000871e-01,1.448989562457105640e+00
-2.017092518499914444e+00,-3.666127825575361321e+00
2.253228151144950342e+00,1.403243732928911303e-01
-1.224313768538401792e+00,-3.589994176108651569e+00
-4.446814502899953503e+00,2.396434210511301455e+00
2.104423275479616606e+00,1.050287573030187271e+00
-6.767219288617966066e-01,-1.631697445108187816e+00
5.756374937996561192e-01,-1.863636438392665129e+00
1.197244242563557881e+00,2.396234887161344584e+00
-8.470614434012405658e-01,1.308359031819594342e+00
7.270128764826115642e-02,2.916126411061370494e+00
3.623256149970679907e+00,-1.905088979751186962e+00
3.428974653530641792e+00,1.570058004878679192e+00
-3.186098723558206114e+00,2.141474527617946766e+00
2.979842921211203866e+00,1.430564001370226102e+00
2.985539906709238522e+00,1.428932300992403315e+00
-4.976699651943992664e-01,1.089884018679610822e+00
1.774444210434184654e+00,-2.342591773742280559e+00
1.757320083343207884e+00,-2.446261994753494484e+00
1.780676552812044067e+00,-2.480293137593645003e+00
3.126375368085676065e+00,-4.997868329438578949e-01
-1.023932525175429015e-01,1.081005323566645693e+00
3.176260365813439623e+00,-4.820930166646651416e-01
5.313257153195358740e+00,2.147633989479229122e+00
1.764811185776310909e+00,-2.493473730032688795e+00
5.299094791067892274e+00,2.225576911961735682e+00
3.062029599470034391e+00,-5.215013771592909020e-01
2.055999791091283058e+00,1.873910288429547544e+00
1.778836248918431062e+00,-2.121153564344352205e+00
1.763783015800786114e+00,-2.430473594398375958e+00
3.975670187047342097e+00,2.260239043657572999e+00
3.923302950712900028e+00,2.159915120724520410e+00
2.946850059554898316e+00,1.407650362756190265e+00
1.752382591198127892e+00,-2.415372293545444915e+00
-4.205500781650959752e+00,3.318470526481631655e+00
5.592269925632990635e+00,-1.033678216062541066e+00
3.984571907620456876e+00,2.301186582263293978e+00
1.761411254920353109e+00,-2.426449043399040661e+00
-2.993402960719822481e+00,4.587442231567218087e+00
-1.319752979224668055e+00,8.694652544078679268e-01
1.223544137853997071e+00,3.026890618816605372e+00
1.674348554120836052e+00,2.813181094332277699e+00
-4.294171351329740816e+00,3.438238304226007180e+00
4.849367084596052369e-01,4.627450505876102405e+00
-3.762325857601486745e-01,5.479793024181225825e+00
-9.571222574546945916e-01,4.294732703500536014e-02
1.139558401841610502e+00,3.605793949720819125e-01
1.873583463436838681e+00,2.426559588757520314e-01
-2.782649784187112729e+00,2.100416725174940324e-02
1.126730096453336216e+00,-4.714544270582136321e+00
-1.650608988573732061e+00,-5.013988580264426176e+00
-1.639567193699343672e+00,-4.956967128838565273e+00
-1.656489834087914170e+00,-5.051714013939695214e+00
-1.652529961014665982e+00,-5.026472259219430860e+00
-1.644790849627657314e+00,-4.983024999338099725e+00
-1.652369677472342646e+00,-5.021293355638639433e+00
-1.669789384792489173e+00,2.535135612795276661e+00
-1.654734595923416540e+00,-5.043853723472029316e+00
-1.333785320753769099e+00,4.841004489149392853e+00
-1.917994152540218877e+00,-3.032878258829006857e+00
-1.677464212645218611e+00,-1.943939114319134465e+00
-1.653313819350547220e+00,-5.032463771369754646e+00
4.480345786247486473e+00,-8.119741412134547920e-01
3.860879182134869136e+00,3.793619393516687310e+00
-4.383164377779600329e+00,1.241460712566345048e+00
3.863383006677279852e+00,3.796034338498235794e+00
3.869006749604147366e+00,3.797904553250297521e+00
3.870512377657622682e+00,3.798656013788583863e+00
3.861414200778161998e+00,3.795172502502616396e+00
3.864562881293570396e+00,3.795929520509181643e+00
3.859285379269030702e+00,3.792816341745692377e+00
4.483720914508584343e+00,-8.269260051875881867e-01
7.248241249320033774e-02,-4.482651808822338602e+00
-5.697443275766566728e+00,1.547062672000348416e+00
3.773562037001518266e-01,-3.998555535905620406e+00
-1.861674539524227345e+00,5.336277349554651828e+00
-1.857953280042428101e+00,5.332163329617100267e+00
-6.717578828237988908e-01,2.271062384057616512e+00
-2.340959307144500734e+00,9.893620313873392469e-01
-1.858904387906319622e+00,5.330085073950458607e+00
-2.910170909144657592e-01,-2.634315935101215977e+00
-2.077261602975935872e+00,2.014683479754275988e-02
1.891096699426831895e+00,-3.693567853274450918e+00
-2.386139294804277444e+00,2.784624460648866595e+00
-2.636201623440706854e+00,2.238258049626142554e-01
-6.460233126085878075e-01,3.187428933479422799e+00
1.723542816642529063e+00,-8.698182050404956733e-01
-3.851883849191910070e+00,-6.793453229644162983e-01
1.688971388135925844e-01,9.284304619146950266e-01
3.231670783069444663e+00,-1.606952229601411042e-01
6.355266979065442579e-01,1.094364784981526562e+00
-2.546743724570893264e+00,-3.045377116869419365e-01
1.650371977808151147e+00,5.645498140947943888e+00
1.255728564415880655e+00,3.468168796519450758e+00
-1.254829963105453583e+00,3.041361513628157986e+00
3.526631299980943712e+00,-5.438636846918236678e-01
-1.096256157415961274e+00,2.059355211501336935e+00
6.827782186992750191e-01,3.150339165314138157e+00
-2.884745524813173922e+00,2.420146231235157597e+00
1.695938989788996709e+00,1.279784612808412492e+00
-2.355831847007895608e+00,-1.988821545045106776e+00
-2.701653924951675556e+00,-1.082049211808809419e+00
8.917160759325507557e-01,2.268414125481463817e+00
3.137075979285576022e+00,-1.870628912851568515e+00
-3.605228938261200611e+00,4.185469019785081457e+00
-9.445159120157209376e-02,4.054580012944945189e+00
-2.019587601878939154e+00,2.711912856060184396e+00
-1.248231751476503726e-01,3.423179812623338591e+00
8.268659518778447015e-02,3.094336830890888290e+00
7.643275211362812183e-01,4.455017379580993087e+00
-3.735763974364068929e+00,-1.670384746425678246e+00
-2.361471440468462024e+00,-2.653144313608422067e+00
-4.977542608250938194e+00,1.890529235289694354e-01
-1.220956654239994554e+00,1.764480156406937228e+00
3.696428383341612722e+00,-3.298127981820699883e+00
7.802814116759000385e-01,-1.362867558031966242e+00
-5.817074263493231534e-01,2.678291958641372261e+00
1.986877872135170087e+00,-3.301039591492140435e+00
-3.785275807564383754e+00,-1.774679653037034344e+00
-1.843323285744004059e+00,5.874576219686890255e+00
-4.630919609457683883e+00,-2.347735622149320633e-01
-1.510444352950839564e+00,1.265657835713449364e+00
-3.977019833160684303e-01,1.205185426716354646e+00
-2.363542076338737807e+00,-2.810998390040893469e+00
2.995734831188290315e+00,4.320351475802164942e-01
6.520145976479143624e-01,-4.751267977927430053e+00
3.374976823706966056e-01,3.801004448992064688e+00
3.608592849648580181e+00,-1.978713606067819653e+00
3.301513937225474926e+00,4.565390065779793005e+00
-2.995192824062827608e+00,2.382597353054877853e+00
-9.247756559066183657e-01,2.676607889688307207e+00
2.762347825023753423e+00,-3.310761211523188141e+00
-1.043604530230749505e+00,-1.494500216126072312e+00
3.373906582231836371e+00,1.224794409961476482e+00
-9.819869056999215307e-01,-1.455396469278631422e+00
-9.834567272160723572e-01,-1.581184298876370464e+00
-1.015730721945426573e+00,-1.412422072435936427e+00
-9.913706164168043511e-01,-1.371347870603533803e+00
-9.690630913600171148e-01,-1.443912323325846181e+00
-9.864244092839142830e-01,-1.461333372705402089e+00
1.935345935885930402e+00,2.804798557860880948e+00
-9.909459883336182440e-01,-1.341685897371429625e+00
-9.336900348502399360e-01,-1.410474925278581759e+00
-5.266476024655278865e-01,3.098863478581555864e+00
-1.379535087696966533e+00,-1.395571478884684302e-01
1.948096238157192461e+00,-3.780233394598993879e+00
-2.673142145380193124e+00,-4.969010471876280199e+00
-2.167055304255876003e+00,-1.993875311048280752e+00
-3.062736358552363480e+00,-4.621366957432661238e+00
-1.848379848068032016e+00,3.118229301516787011e+00
1.645055682261211905e+00,5.638729824521191425e+00
3.364990565606522654e+00,1.254890552095576428e+00
-3.661161962294848582e+00,2.636863803742770518e+00
4.054408438784383506e+00,3.835593733677965300e+00
-1.187225159351765535e+00,5.533167858699989533e-02
